file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameCompilationUnitProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameCompilationUnitProcessor,getMatchStrategy/0,false,301,1,1,0,1,2,1,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\refactoring\ConvertForLoopTest.java,org.eclipse.jdt.ls.core.internal.refactoring.ConvertForLoopTest,setup/0,false,35,1,0,0,0,1,7,7,0,1,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,10,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\refactoring\ConvertForLoopTest.java,org.eclipse.jdt.ls.core.internal.refactoring.ConvertForLoopTest,testConvertForLoop/0,false,44,6,0,0,0,1,5,27,0,5,0,5,0,0,0,0,0,0,21,4,6,0,0,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\NavigateToTypeDefinitionHandler.java,org.eclipse.jdt.ls.core.internal.handlers.NavigateToTypeDefinitionHandler,"typeDefinition/2[org.eclipse.jdt.ls.core.internal.handlers.TextDocumentPositionParams,org.eclipse.jdt.ls.core.internal.handlers.IProgressMonitor]",false,48,8,5,1,4,5,14,16,1,4,2,14,1,1,0,3,1,1,0,0,6,0,2,0,0,0,23,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\NavigateToTypeDefinitionHandler.java,org.eclipse.jdt.ls.core.internal.handlers.NavigateToTypeDefinitionHandler,"computeTypeDefinitionNavigation/4[org.eclipse.jdt.ls.core.internal.handlers.ITypeRoot,int,int,org.eclipse.jdt.ls.core.internal.handlers.IProgressMonitor]",false,64,19,6,1,5,20,25,53,7,14,4,25,0,0,0,11,1,1,1,3,16,1,7,0,0,0,46,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\NavigateToTypeDefinitionHandler.java,org.eclipse.jdt.ls.core.internal.handlers.NavigateToTypeDefinitionHandler,NavigateToTypeDefinitionHandler/0,true,45,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,JobHelpers/0,true,48,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForWorkspaceJobsToComplete/1[org.eclipse.jdt.ls.core.internal.IProgressMonitor],false,149,4,0,0,0,4,8,15,0,3,1,8,0,0,1,0,1,0,1,1,3,0,3,0,0,0,18,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,"flushProcessingQueues/2[org.eclipse.jdt.ls.core.internal.IJobManager,org.eclipse.jdt.ls.core.internal.IProgressMonitor]",false,116,6,2,1,1,6,9,23,1,3,2,9,1,1,1,1,1,0,0,0,4,0,4,0,0,0,20,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForJobsToComplete/1[org.eclipse.jdt.ls.core.internal.IProgressMonitor],false,63,8,6,1,5,8,17,36,0,6,1,17,4,5,2,0,2,0,2,5,7,1,3,1,0,0,32,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForInitializeJobs/1[int],false,176,1,3,2,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForDownloadSourcesJobs/1[int],false,180,1,2,1,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,getProcessingQueues/1[org.eclipse.jdt.ls.core.internal.IJobManager],false,139,3,2,2,0,3,2,9,1,1,1,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,12,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForBuildJobs/0,false,164,1,2,1,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,getJob/1[org.eclipse.jdt.ls.core.internal.JobHelpers.IJobMatcher],false,205,2,2,1,1,3,3,9,2,1,1,3,0,0,1,0,0,0,0,0,1,0,2,0,0,0,8,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForBuildOffJobs/1[int],false,229,1,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForJobsToComplete/0,false,55,2,1,0,1,2,1,8,0,0,0,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,12,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForLoadingGradleVersionJob/0,false,225,1,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForProjectRegistryRefreshJob/0,false,233,1,2,1,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitUntilIndexesReady/0,false,242,4,3,2,1,2,7,15,0,2,0,7,0,0,0,0,1,0,1,0,2,0,1,1,0,0,19,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForBuildJobs/1[int],false,168,1,3,2,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,"waitForJobs/2[java.lang.String,org.eclipse.jdt.ls.core.internal.IProgressMonitor]",false,215,2,7,6,1,3,4,10,0,0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,"waitForJobs/2[org.eclipse.jdt.ls.core.internal.JobHelpers.IJobMatcher,int]",false,184,4,9,7,2,5,5,20,1,3,2,5,1,1,1,1,1,0,1,0,3,2,2,0,0,0,32,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForRepositoryRegistryUpdateJob/0,false,237,1,2,1,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JobHelpers.java,org.eclipse.jdt.ls.core.internal.JobHelpers,waitForInitializeJobs/0,false,172,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\WorkspaceDiagnosticsHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.WorkspaceDiagnosticsHandlerTest$Anonymous1,"compare/2[org.eclipse.jdt.ls.core.internal.handlers.Diagnostic,org.eclipse.jdt.ls.core.internal.handlers.Diagnostic]",false,190,1,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\IntroduceParameterRefactorTest.java,org.eclipse.jdt.ls.core.internal.correction.IntroduceParameterRefactorTest,"testIntroduceParameterCommand/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range]",false,87,6,2,1,1,1,10,12,0,4,2,10,0,0,0,0,0,0,1,3,4,0,0,0,0,0,22,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\IntroduceParameterRefactorTest.java,org.eclipse.jdt.ls.core.internal.correction.IntroduceParameterRefactorTest,"testIntroduceParameterAction/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range]",false,100,8,2,1,1,1,14,17,0,8,2,14,0,0,0,0,0,0,2,6,8,0,0,0,0,0,29,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\IntroduceParameterRefactorTest.java,org.eclipse.jdt.ls.core.internal.correction.IntroduceParameterRefactorTest,setup/0,false,49,3,2,0,2,1,7,6,0,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,12,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\IntroduceParameterRefactorTest.java,org.eclipse.jdt.ls.core.internal.correction.IntroduceParameterRefactorTest,testIntroduceParameter/0,false,65,8,4,0,4,1,10,11,0,4,0,10,2,1,0,0,0,0,13,4,4,1,0,0,0,0,30,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\IntroduceParameterRefactorTest.java,org.eclipse.jdt.ls.core.internal.correction.IntroduceParameterRefactorTest,initPreferenceManager/1[boolean],false,58,1,1,0,1,1,4,5,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"getQualifiedType/2[java.lang.String,java.lang.String]",false,203,0,1,1,0,2,1,8,2,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,6,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,removeImportsToDestinationPackageTypes/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit],false,226,4,3,1,2,2,4,7,0,3,1,4,2,1,1,0,0,0,0,1,3,0,1,0,0,0,19,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"simpleReferencesNeedNewImport/3[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,java.util.List<org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit>]",false,276,2,2,1,1,6,7,18,6,0,3,7,1,2,0,0,0,0,1,0,0,1,1,0,0,0,23,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"createStringForNewImport/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IImportDeclaration]",false,211,2,1,1,0,3,8,15,1,3,2,8,0,0,0,2,0,0,0,3,3,1,1,0,0,0,15,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"getReferences/3[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.RefactoringStatus]",false,318,10,2,1,1,2,8,13,2,6,3,8,0,0,0,1,0,1,0,1,6,0,1,0,0,0,30,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,addImportRewriteUpdates/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.TextChangeManager],false,107,3,1,1,0,4,8,9,0,3,1,8,0,0,1,1,0,0,0,0,3,0,2,0,0,0,17,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"isReferenceInAnotherFragmentOfSamePackage/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit]",false,299,3,2,1,1,3,2,10,3,1,2,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,17,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"MoveCuUpdateCreator/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IPackageFragment]",true,77,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"createChangeManager/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.RefactoringStatus]",false,90,6,3,1,2,3,4,18,1,1,2,4,2,8,0,0,1,0,1,2,1,0,1,0,0,0,19,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"addStaticImport/3[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IImportDeclaration,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ImportRewrite]",false,185,3,1,1,0,5,10,18,0,4,3,10,0,0,0,2,0,0,1,7,4,3,1,0,0,0,14,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"isInAnotherFragmentOfSamePackage/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IPackageFragment]",false,310,2,2,2,0,2,3,7,2,1,2,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,14,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"addUpdates/3[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.TextChangeManager,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.RefactoringStatus]",false,117,6,2,1,1,3,3,9,0,1,3,3,1,7,1,0,0,0,1,2,1,0,2,0,0,0,14,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"addUpdates/4[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.TextChangeManager,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.RefactoringStatus]",false,128,6,5,1,4,2,10,16,1,0,4,10,4,6,0,0,1,0,1,4,0,0,2,0,0,0,28,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"addImportToSourcePackageTypes/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor]",false,245,7,3,1,2,5,13,21,0,7,2,13,1,1,1,0,0,0,0,1,7,0,2,0,0,0,30,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"addReferenceUpdates/4[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.TextChangeManager,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IProgressMonitor,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.RefactoringStatus]",false,146,14,12,1,11,8,23,39,0,16,4,23,6,3,2,1,0,0,0,2,16,1,4,0,0,0,52,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,getDestinationPackageTypes/0,false,234,2,1,1,0,3,7,10,1,3,0,7,0,0,1,0,0,0,0,1,3,0,2,0,0,0,10,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,"MoveCuUpdateCreator/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit[],org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IPackageFragment]",true,81,2,0,0,0,2,3,8,0,0,2,3,0,0,0,0,0,0,1,0,4,1,0,0,0,0,13,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\MoveCuUpdateCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.MoveCuUpdateCreator,getImportRewrite/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ICompilationUnit],false,267,2,3,3,0,2,4,8,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\cleanup\SwitchExpressionCleanup.java,org.eclipse.jdt.ls.core.internal.cleanup.SwitchExpressionCleanup,getRequiredCompilerMarkers/0,false,53,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\cleanup\SwitchExpressionCleanup.java,org.eclipse.jdt.ls.core.internal.cleanup.SwitchExpressionCleanup,createFix/1[org.eclipse.jdt.ls.core.internal.cleanup.CleanUpContextCore],false,41,3,0,0,0,2,2,7,2,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\cleanup\SwitchExpressionCleanup.java,org.eclipse.jdt.ls.core.internal.cleanup.SwitchExpressionCleanup,getIdentifier/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\template\java\PostfixTemplate.java,org.eclipse.jdt.ls.core.internal.corext.template.java.PostfixTemplate,createTemplate/0,false,46,1,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\template\java\PostfixTemplate.java,org.eclipse.jdt.ls.core.internal.corext.template.java.PostfixTemplate,getId/0,false,50,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\template\java\PostfixTemplate.java,org.eclipse.jdt.ls.core.internal.corext.template.java.PostfixTemplate,"PostfixTemplate/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,39,0,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\DeleteChangeCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.DeleteChangeCreator,getElementsSmallerThanCu/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IJavaElement[]],false,151,2,2,1,1,3,2,10,1,3,1,2,0,0,1,0,0,0,0,1,3,0,2,0,0,0,12,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\DeleteChangeCreator.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.DeleteChangeCreator,createDeleteChange/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.IJavaElement],false,162,10,4,0,4,14,7,32,8,0,1,7,3,3,0,0,0,2,0,0,0,0,1,0,0,0,21,10,0,false
